timestamp_s,vram_mib,rss_kib,vmhwm_kib,vmlck_kib
48.491,10800,4136532,10588416,0
49.014,10800,4136696,10588416,0
49.540,10800,4136696,10588416,0
50.070,10800,4136768,10588416,0
50.599,10800,4136768,10588416,0
51.129,10800,4136768,10588416,0
51.660,10800,4136780,10588416,0
52.186,10800,4136780,10588416,0
52.712,10800,4136780,10588416,0
53.237,10800,4136780,10588416,0
53.765,10800,4136780,10588416,0
54.292,10800,4139976,10588416,0
54.819,10800,4139976,10588416,0
55.346,10800,4139976,10588416,0
55.876,10800,4139976,10588416,0
56.405,10800,4139976,10588416,0
56.932,10800,4139976,10588416,0
57.457,10800,4139976,10588416,0
57.985,10800,4139976,10588416,0
58.513,10800,4139976,10588416,0
59.041,10800,4139976,10588416,0
59.571,10800,4139976,10588416,0
60.102,10800,4139976,10588416,0
60.628,10800,4139976,10588416,0
61.154,10800,4139976,10588416,0
61.679,10800,4139976,10588416,0
62.207,10800,4139976,10588416,0
62.737,10800,4139976,10588416,0
63.266,10800,4139976,10588416,0
63.793,10800,4139976,10588416,0
64.319,10800,4139976,10588416,0
64.844,10800,4146096,10588416,0
65.371,10800,4146096,10588416,0
65.898,10800,4146096,10588416,0
66.428,10800,4146096,10588416,0
66.957,10800,4146096,10588416,0
67.487,10800,4146096,10588416,0
68.015,10800,4146096,10588416,0
68.541,10800,4146096,10588416,0
69.070,10800,4146096,10588416,0
69.597,10800,4146096,10588416,0
70.127,10800,4146096,10588416,0
70.656,10800,4146096,10588416,0
71.183,10800,4146096,10588416,0
71.708,10800,4146096,10588416,0
72.232,10800,4146096,10588416,0
72.760,10800,4146096,10588416,0
73.290,10800,4146096,10588416,0
73.820,10800,4146096,10588416,0
74.346,10800,4146096,10588416,0
74.873,10800,4154176,10588416,0
75.398,10800,4154176,10588416,0
75.925,10800,4154176,10588416,0
76.452,10800,4154176,10588416,0
76.977,10800,4154176,10588416,0
77.507,10800,4154176,10588416,0
78.036,10800,4154176,10588416,0
78.566,10800,4154176,10588416,0
79.092,10800,4154176,10588416,0
79.619,10800,4154176,10588416,0
80.148,10800,4154176,10588416,0
80.676,10800,4154176,10588416,0
81.203,10800,4154176,10588416,0
81.729,10800,4154176,10588416,0
82.257,10800,4154176,10588416,0
82.785,10800,4154176,10588416,0
83.313,10800,4154176,10588416,0
83.840,10800,4154176,10588416,0
84.368,10800,4154176,10588416,0
84.893,10800,4154176,10588416,0
85.422,10800,4162132,10588416,0
85.949,10800,4162132,10588416,0
86.474,10800,4162132,10588416,0
87.001,10800,4162132,10588416,0
87.529,10800,4162132,10588416,0
88.056,10800,4162132,10588416,0
88.584,10800,4162316,10588416,0
89.111,10800,4162316,10588416,0
89.639,10800,4162316,10588416,0
90.168,10800,4162316,10588416,0
90.694,10800,4162316,10588416,0
91.223,10800,4162480,10588416,0
91.750,10800,4162480,10588416,0
92.281,10800,4162480,10588416,0
92.808,10800,4162480,10588416,0
93.336,10800,4162480,10588416,0
93.864,10800,4162480,10588416,0
94.394,10800,4162480,10588416,0
94.922,10800,4162480,10588416,0
95.452,10800,4165028,10588416,0
95.976,10800,4165028,10588416,0
96.506,10800,4165028,10588416,0
97.035,10800,4165028,10588416,0
97.565,10800,4165028,10588416,0
98.093,10800,4165028,10588416,0
98.620,10800,4165028,10588416,0
99.148,10800,4165028,10588416,0
99.678,10800,4165028,10588416,0
100.206,10800,4165028,10588416,0
100.733,10800,4165028,10588416,0
101.259,10800,4165028,10588416,0
101.784,10800,4165028,10588416,0
102.313,10800,4165028,10588416,0
102.840,10800,4165028,10588416,0
103.370,10800,4165028,10588416,0
103.898,10800,4165028,10588416,0
104.427,10800,4165028,10588416,0
104.954,10800,4165028,10588416,0
105.481,10800,4165028,10588416,0
106.009,10800,4165028,10588416,0
106.539,10800,4165028,10588416,0
107.068,10800,4165028,10588416,0
107.597,10800,4165028,10588416,0
108.125,10800,4165028,10588416,0
108.648,10800,4165028,10588416,0
109.179,10800,4165028,10588416,0
109.708,10800,4165028,10588416,0
110.235,10800,4165028,10588416,0
