timestamp_s,vram_mib,rss_kib,vmhwm_kib,vmlck_kib
73.639,11116,4116868,10597164,0
74.167,11116,4116868,10597164,0
74.695,11116,4116964,10597164,0
75.218,11116,4116964,10597164,0
75.744,11116,4116964,10597164,0
76.267,11116,4116964,10597164,0
76.791,11116,4116964,10597164,0
77.319,11116,4116964,10597164,0
77.841,11116,4116964,10597164,0
78.366,11116,4116964,10597164,0
78.893,11116,4116964,10597164,0
79.421,11116,4116964,10597164,0
79.948,11116,4116964,10597164,0
80.476,11116,4116964,10597164,0
80.998,11116,4116964,10597164,0
81.526,11116,4116964,10597164,0
82.054,11116,4116964,10597164,0
82.582,11116,4116964,10597164,0
83.109,11116,4116964,10597164,0
83.633,11116,4116964,10597164,0
84.160,11116,4116964,10597164,0
84.687,11116,4116964,10597164,0
85.214,11116,4116964,10597164,0
85.743,11116,4116964,10597164,0
86.269,11116,4116964,10597164,0
86.798,11116,4116964,10597164,0
87.325,11116,4116964,10597164,0
87.853,11116,4116964,10597164,0
88.381,11116,4116964,10597164,0
88.907,11116,4116964,10597164,0
89.433,11116,4116964,10597164,0
89.962,11116,4116964,10597164,0
90.489,11116,4116964,10597164,0
91.016,11116,4116964,10597164,0
91.543,11116,4116964,10597164,0
92.070,11116,4116964,10597164,0
92.597,11116,4116964,10597164,0
93.120,11116,4116964,10597164,0
93.648,11116,4116964,10597164,0
94.176,11116,4116964,10597164,0
94.702,11116,4116964,10597164,0
95.228,11116,4116964,10597164,0
95.756,11116,4116964,10597164,0
96.283,11116,4116964,10597164,0
96.808,11116,4116964,10597164,0
97.333,11116,4116964,10597164,0
97.858,11116,4116964,10597164,0
98.380,11116,4116964,10597164,0
98.907,11116,4116964,10597164,0
99.434,11116,4116964,10597164,0
99.959,11116,4116964,10597164,0
100.483,11116,4117032,10597164,0
101.007,11116,4117032,10597164,0
101.535,11116,4117032,10597164,0
102.059,11116,4117032,10597164,0
102.587,11116,4117032,10597164,0
103.114,11116,4117032,10597164,0
103.640,11116,4117032,10597164,0
104.167,11116,4117044,10597164,0
104.692,11116,4117044,10597164,0
105.217,11116,4117044,10597164,0
105.743,11116,4117044,10597164,0
106.268,11116,4117044,10597164,0
106.794,11116,4117044,10597164,0
107.320,11116,4117044,10597164,0
107.846,11116,4117044,10597164,0
108.370,11116,4117044,10597164,0
108.896,11116,4117044,10597164,0
109.420,11116,4117044,10597164,0
109.946,11116,4117044,10597164,0
110.474,11116,4117044,10597164,0
110.999,11116,4117044,10597164,0
111.524,11116,4117044,10597164,0
112.052,11116,4117076,10597164,0
